adcode,level,name,en_name,country_adcode,country_name,country_en_name
804150000,2,克洛佩夫尼茨基,KIROVOHRAD,804000000,乌克兰,Ukraine
804160000,2,波尔塔瓦,POLTAVA,804000000,乌克兰,Ukraine
804170000,2,敖德萨,ODESA,804000000,乌克兰,Ukraine
804180000,2,苏梅,SUMY,804000000,乌克兰,Ukraine
804190000,2,捷尔诺波尔,TERNOPIL,804000000,乌克兰,Ukraine
804100000,2,基辅州,KYIVSKA OBLAST,804000000,乌克兰,Ukraine
804110000,2,第聂伯罗彼得罗夫斯克州,DNIPROPETROVSKA OBLAST,804000000,乌克兰,Ukraine
804120000,2,卢甘斯克,LUHANSK,804000000,乌克兰,Ukraine
804130000,2,伊万诺-弗兰科夫斯克州,IVANO-FRANKIVSKA OBLAST,804000000,乌克兰,Ukraine
804140000,2,沃伦州,Volynska oblast,804000000,乌克兰,Ukraine
804040000,2,尼古拉耶夫,MYKOLAIV,804000000,乌克兰,Ukraine
804260000,2,基辅,KYIV,804000000,乌克兰,Ukraine
804050000,2,顿涅茨克,DONETSK,804000000,乌克兰,Ukraine
804060000,2,日托米尔州,Zhytomyrska oblast,804000000,乌克兰,Ukraine
804070000,2,外喀尔巴阡州,Zakarpatska oblast,804000000,乌克兰,Ukraine
804080000,2,哈尔科夫,KHARKIV,804000000,乌克兰,Ukraine
804090000,2,文尼察州,Vinnytska oblast,804000000,乌克兰,Ukraine
703000000,1,斯洛伐克,Slovakia,703000000,斯洛伐克,Slovakia
703060000,2,普列索夫州,Presovsky kraj,703000000,斯洛伐克,Slovakia
703070000,2,班斯卡-比斯特理察州,Banskobystricky kraj,703000000,斯洛伐克,Slovakia
703080000,2,科希策州,Kosicky kraj,703000000,斯洛伐克,Slovakia
703020000,2,特尔纳瓦州,Trnavsky kraj,703000000,斯洛伐克,Slovakia
703030000,2,特伦钦州,Trenciansky kraj,703000000,斯洛伐克,Slovakia
703040000,2,尼特拉州,Nitriansky kraj,703000000,斯洛伐克,Slovakia
703050000,2,日利纳州,Zilinsky kraj,703000000,斯洛伐克,Slovakia
703010000,2,布拉迪斯拉发州,Bratislavsky kraj,703000000,斯洛伐克,Slovakia
250000000,1,法国,France,250000000,法国,France
250020000,2,新阿基坦大区,NOUVELLE-AQUITAINE,250000000,法国,France
250130000,2,普罗旺斯-阿尔卑斯-蓝色海岸大区,PROVENCE-ALPES-COTE D'AZUR,250000000,法国,France
250120000,2,科西嘉岛,Corse,250000000,法国,France
250010000,2,奥弗涅-罗纳-阿尔卑斯大区,AUVERGNE-RHONE-ALPES,250000000,法国,France
250110000,2,法兰西岛,ILE-DE-FRANCE,250000000,法国,France
250100000,2,卢瓦尔河地区,Pays de la Loire,250000000,法国,France
250060000,2,上法兰西大区,HAUTS-DE-FRANCE,250000000,法国,France
250050000,2,中央-卢瓦尔河谷,CENTRE-VAL DE LOIRE,250000000,法国,France
250040000,2,大东部,GRAND EST,250000000,法国,France
250030000,2,奥克西塔尼大区,OCCITANIE,250000000,法国,France
250090000,2,勃艮第-弗朗什-孔泰,BOURGOGNE-FRANCHE-COMTE,250000000,法国,France
250080000,2,诺曼底,Normandie,250000000,法国,France
250070000,2,布列塔尼大区,Bretagne,250000000,法国,France
072000000,1,博茨瓦纳,Botswana,072000000,博茨瓦纳,Botswana
072160000,2,Sowa,Sowa,072000000,博茨瓦纳,Botswana
072050000,2,西北区,North-West District,072000000,博茨瓦纳,Botswana
072170000,2,奥拉帕,Orapa,072000000,博茨瓦纳,Botswana
072060000,2,奎嫩区,Kweneng District,072000000,博茨瓦纳,Botswana
072070000,2,卡特伦区,Kgatleng District,072000000,博茨瓦纳,Botswana
072080000,2,东南区,South-East District,072000000,博茨瓦纳,Botswana
072120000,2,卡拉哈迪区,Kgalagadi District,072000000,博茨瓦纳,Botswana
072010000,2,乔贝,Chobe,072000000,博茨瓦纳,Botswana
072130000,2,中部区,Central District,072000000,博茨瓦纳,Botswana
072020000,2,杭济,GHANZI,072000000,博茨瓦纳,Botswana
072030000,2,东北区,NORTH EAST,072000000,博茨瓦纳,Botswana
072040000,2,南部区,Southern District,072000000,博茨瓦纳,Botswana
072150000,2,塞莱比-皮奎,Selebi Phikwe,072000000,博茨瓦纳,Botswana
470000000,1,马耳他,Malta,470000000,马耳他,Malta
470020000,2,马耳他,Malta,470000000,马耳他,Malta
470010000,2,戈佐岛,GOZO,470000000,马耳他,Malta
470030000,2,马耳他洛克,Malta Xlokk,470000000,马耳他,Malta
752000000,1,瑞典,Sweden,752000000,瑞典,Sweden
752190000,2,斯德哥尔摩省,STOCKHOLM COUNTY,752000000,瑞典,Sweden
752080000,2,斯科讷省,SKANE COUNTY,752000000,瑞典,Sweden
752090000,2,卡尔马省,KALMAR COUNTY,752000000,瑞典,Sweden
752060000,2,哥得兰省,GOTLAND COUNTY,752000000,瑞典,Sweden
752170000,2,克鲁努贝里省,KRONOBERG COUNTY,752000000,瑞典,Sweden
752070000,2,西约塔兰省,VASTRA GOTALAND COUNTY,752000000,瑞典,Sweden
752180000,2,西曼兰省,VASTMANLAND COUNTY,752000000,瑞典,Sweden
752040000,2,耶夫勒堡省,GAVLEBORG COUNTY,752000000,瑞典,Sweden
752150000,2,延雪平省,JONKOPING COUNTY,752000000,瑞典,Sweden
752160000,2,东约特兰省,OSTERGOTLAND COUNTY,752000000,瑞典,Sweden
752050000,2,哈兰省,HALLAND COUNTY,752000000,瑞典,Sweden
752020000,2,乌普萨拉省,UPPSALA COUNTY,752000000,瑞典,Sweden
752130000,2,布莱金厄省,BLEKINGE COUNTY,752000000,瑞典,Sweden
752030000,2,北博滕省,NORRBOTTEN COUNTY,752000000,瑞典,Sweden
752140000,2,耶姆特兰省,JAMTLAND COUNTY,752000000,瑞典,Sweden
752110000,2,厄勒布鲁省,OREBRO COUNTY,752000000,瑞典,Sweden
752010000,2,西博滕省,VASTERBOTTEN COUNTY,752000000,瑞典,Sweden
752120000,2,韦姆兰省,VARMLAND COUNTY,752000000,瑞典,Sweden
752200000,2,南曼兰省,SODERMANLAND COUNTY,752000000,瑞典,Sweden
752210000,2,西诺尔兰省,VASTERNORRLAND COUNTY,752000000,瑞典,Sweden
752100000,2,达拉纳省,DALARNA COUNTY,752000000,瑞典,Sweden
688000000,1,塞尔维亚,Serbia,688000000,塞尔维亚,Serbia
688020000,2,中塞尔维亚,Centralna Srbija,688000000,塞尔维亚,Serbia
688010000,2,伏伊伏丁那自治省,Vojvodina,688000000,塞尔维亚,Serbia
666000000,1,圣皮埃尔和密克隆(法),ST. Pierre And Miquelon(FR.),666000000,圣皮埃尔和密克隆(法),ST. Pierre And Miquelon(FR.)
666010000,2,圣皮埃尔和密克隆,Saint Pierre and Miquelon,666000000,圣皮埃尔和密克隆(法),ST. Pierre And Miquelon(FR.)
496000000,1,蒙古,Mongolia,496000000,蒙古,Mongolia
496170000,2,戈壁阿尔泰省,Govi-Altai,496000000,蒙古,Mongolia
496060000,2,苏赫巴托尔,Sukhbaatar,496000000,蒙古,Mongolia
496160000,2,东戈壁省,Dornogovi,496000000,蒙古,Mongolia
496050000,2,巴彦洪戈尔省,Bayankhongor,496000000,蒙古,Mongolia
496150000,2,中戈壁省,Dundgovi,496000000,蒙古,Mongolia
496040000,2,乌兰巴托,ULAANBAATAR,496000000,蒙古,Mongolia
496030000,2,色楞格县,Selenge,496000000,蒙古,Mongolia
496140000,2,中央省,Tov,496000000,蒙古,Mongolia
496020000,2,后杭爱省,Arkhangai,496000000,蒙古,Mongolia
496130000,2,巴彦乌列盖省,Bayan-Olgii,496000000,蒙古,Mongolia
496120000,2,达尔汗乌拉省,Darkhan-Uul,496000000,蒙古,Mongolia
496010000,2,扎布汗县,Zavkhan,496000000,蒙古,Mongolia
496220000,2,戈壁苏木贝尔省,Govisumber,496000000,蒙古,Mongolia
496110000,2,鄂尔浑省,Orkhon,496000000,蒙古,Mongolia
496100000,2,库苏古尔县,Khovsgol,496000000,蒙古,Mongolia
496210000,2,前杭爱省,Ovorkhangai,496000000,蒙古,Mongolia
496090000,2,科布多省,Khovd,496000000,蒙古,Mongolia
496080000,2,东方省,Dornod,496000000,蒙古,Mongolia
496190000,2,乌布苏省,Uvs,496000000,蒙古,Mongolia
496180000,2,南戈壁省,Omnogovi,496000000,蒙古,Mongolia
496070000,2,布尔干,Bulgan,496000000,蒙古,Mongolia
496200000,2,肯特省,Khentii,496000000,蒙古,Mongolia
728000000,1,南苏丹,South Sudan,728000000,南苏丹,South Sudan
728070000,2,雷克斯,LAKES,728000000,南苏丹,South Sudan
728080000,2,中赤道,CENTRAL EQUATORIA,728000000,南苏丹,South Sudan
728090000,2,西加扎勒河,WEST BAHR AL GHAZAL,728000000,南苏丹,South Sudan
728030000,2,北加扎勒河,NORTH BAHR AL GHAZAL,728000000,南苏丹,South Sudan
728040000,2,联合,UNITY,728000000,南苏丹,South Sudan
728050000,2,瓦拉布,WARAB,728000000,南苏丹,South Sudan
728060000,2,琼莱,JUNQALI,728000000,南苏丹,South Sudan
728100000,2,上尼罗河,UPPER NILE,728000000,南苏丹,South Sudan
728010000,2,西赤道,WEST EQUATORIA,728000000,南苏丹,South Sudan
728020000,2,东赤道,EAST EQUATORIA,728000000,南苏丹,South Sudan
112000000,1,白俄罗斯,Belarus,112000000,白俄罗斯,Belarus
112030000,2,戈梅利州,Homyel'skaya voblasts',112000000,白俄罗斯,Belarus
112020000,2,维捷布斯克州,Vitsyebskaya voblasts',112000000,白俄罗斯,Belarus
112050000,2,明斯克,MINSK,112000000,白俄罗斯,Belarus
112040000,2,格罗德诺州,Hrodzyenskaya voblasts',112000000,白俄罗斯,Belarus
112010000,2,布列斯特州,Brestskaya voblasts',112000000,白俄罗斯,Belarus
112070000,2,莫吉廖夫州,Mahilyowskaya voblasts',112000000,白俄罗斯,Belarus
112060000,2,明斯克州,Minskaya voblasts',112000000,白俄罗斯,Belarus
876000000,1,瓦利斯和富图纳(法),Wallis And Futuna(FR.),876000000,瓦利斯和富图纳(法),Wallis And Futuna(FR.)
876010000,2,瓦利斯和富图纳,Wallis and Futuna,876000000,瓦利斯和富图纳(法),Wallis And Futuna(FR.)
706000000,1,索马里,Somalia,706000000,索马里,Somalia
706090000,2,索勒州,SOOL,706000000,索马里,Somalia
706070000,2,奥达勒,AWDAL,706000000,索马里,Somalia
706180000,2,盖多州,GEDO,706000000,索马里,Somalia
706080000,2,沃戈伊加勒贝德,WOQOOYI GALBEED,706000000,索马里,Somalia
706050000,2,中朱巴,MIDDLE JUBA,706000000,索马里,Somalia
706160000,2,巴科勒州,BAKOOL,706000000,索马里,Somalia
706060000,2,摩加迪沙,Muqdisho,706000000,索马里,Somalia
706170000,2,穆杜格,MUDUG,706000000,索马里,Somalia
706140000,2,加勒古杜德州,GALGUDUUD,706000000,索马里,Somalia
706030000,2,下朱巴州,LOWER JUBA,706000000,索马里,Somalia
706040000,2,努加尔州,NUGAAL,706000000,索马里,Somalia
706150000,2,下谢贝利州,LOWER SHABELLE,706000000,索马里,Somalia
706120000,2,巴里,BARI,706000000,索马里,Somalia
706010000,2,中谢贝利州,MIDDLE SHABELLE,706000000,索马里,Somalia
706130000,2,拜州,BAY,706000000,索马里,Somalia
706020000,2,希兰州,HIIRAAN,706000000,索马里,Somalia
706100000,2,萨纳格,SANAAG,706000000,索马里,Somalia
706110000,2,托格代尔州,TOGDHEER,706000000,索马里,Somalia
858000000,1,乌拉圭,Uruguay,858000000,乌拉圭,Uruguay
858110000,2,萨尔托,SALTO,858000000,乌拉圭,Uruguay
858100000,2,塔古雷姆泊,TACUAREMBO,858000000,乌拉圭,Uruguay
858020000,2,科洛尼亚,Departamento de Colonia,858000000,乌拉圭,Uruguay
858130000,2,三十三人城,TREINTA Y TRES,858000000,乌拉圭,Uruguay
858120000,2,圣何塞,San José,858000000,乌拉圭,Uruguay
858010000,2,蒙得维的亚,MONTEVIDEO,858000000,乌拉圭,Uruguay
858150000,2,佛罗里达,FLORIDA,858000000,乌拉圭,Uruguay
858040000,2,卡内洛内斯,CANELONES,858000000,乌拉圭,Uruguay
858140000,2,拉瓦耶哈,Lavalleja,858000000,乌拉圭,Uruguay
858030000,2,罗恰省,ROCHA,858000000,乌拉圭,Uruguay
858060000,2,马尔多纳多省,MALDONADO,858000000,乌拉圭,Uruguay
858170000,2,内格罗河省,Río Negro,858000000,乌拉圭,Uruguay
858050000,2,索里亚诺,Soriano,858000000,乌拉圭,Uruguay
858160000,2,弗洛雷斯,Flores,858000000,乌拉圭,Uruguay
858080000,2,派桑杜省,PAYSANDU,858000000,乌拉圭,Uruguay
858190000,2,阿蒂加斯,ARTIGAS,858000000,乌拉圭,Uruguay
858180000,2,杜拉斯诺,DURAZNO,858000000,乌拉圭,Uruguay
858070000,2,里韦拉,RIVERA,858000000,乌拉圭,Uruguay
858090000,2,塞罗拉尔戈,Cerro Largo,858000000,乌拉圭,Uruguay
478000000,1,毛里塔尼亚,Mauritania,478000000,毛里塔尼亚,Mauritania
478050000,2,吉迪马卡,Guidimakha,478000000,毛里塔尼亚,Mauritania
478060000,2,戈尔戈勒,Gorgol,478000000,毛里塔尼亚,Mauritania
478030000,2,卜拉克纳,Brakna,478000000,毛里塔尼亚,Mauritania
478040000,2,努瓦迪布湾区,Dakhlet Nouadhibou,478000000,毛里塔尼亚,Mauritania
478090000,2,因希里,Inchiri,478000000,毛里塔尼亚,Mauritania
478070000,2,东胡德省,Hodh Ech Chargui,478000000,毛里塔尼亚,Mauritania
478080000,2,东胡德,Hodh El Gharbi,478000000,毛里塔尼亚,Mauritania
478010000,2,阿德拉尔,Adrar,478000000,毛里塔尼亚,Mauritania
478120000,2,特拉扎,Trarza,478000000,毛里塔尼亚,Mauritania
478020000,2,安萨巴,Assaba,478000000,毛里塔尼亚,Mauritania
478130000,2,提里斯-宰穆尔,Tiris Zemmour,478000000,毛里塔尼亚,Mauritania
478100000,2,努瓦克肖特,NOUAKCHOTT,478000000,毛里塔尼亚,Mauritania
478110000,2,塔甘特,Tagant,478000000,毛里塔尼亚,Mauritania
242000000,1,斐济,Fiji,242000000,斐济,Fiji
242020000,2,北部区,Northern Division,242000000,斐济,Fiji
242030000,2,西部大区,Western Division,242000000,斐济,Fiji
242010000,2,中央大区,Central Division,242000000,斐济,Fiji
242060000,2,北部大区,NORTHERN,242000000,斐济,Fiji
242070000,2,东东部大区,EASTERN EAST,242000000,斐济,Fiji
242040000,2,东部大区,EASTERN,242000000,斐济,Fiji
242050000,2,罗图马,ROTUMA,242000000,斐济,Fiji
434000000,1,利比亚,Libya,434000000,利比亚,Libya
434090000,2,吉法拉省,AL JFARA,434000000,利比亚,Libya
434180000,2,绿山省,AL JABAL AL AKHDAR,434000000,利比亚,Libya
434070000,2,迈尔祖格,MURZUQ,434000000,利比亚,Libya
434190000,2,迈尔季省,AL MARJ,434000000,利比亚,Libya
434080000,2,德尔纳,DARNAH,434000000,利比亚,Libya
434160000,2,朱夫拉省,AL JUFRAH,434000000,利比亚,Libya
434050000,2,的黎波里,Tarabulus,434000000,利比亚,Libya
434170000,2,米苏拉塔,MISRATAH,434000000,利比亚,Libya
434060000,2,沙提省,WADI AL SHATII,434000000,利比亚,Libya
434030000,2,瓦迪哈耶特省,WADI AL HAYAA,434000000,利比亚,Libya
434140000,2,扎维耶,AZ ZAWIYAH,434000000,利比亚,Libya
434150000,2,绿洲省,AL WAHAT,434000000,利比亚,Libya
434040000,2,加特,GHAT,434000000,利比亚,Libya
434010000,2,迈尔盖卜省,AL MURGUB,434000000,利比亚,Libya
434120000,2,库夫拉省,AL KUFRAH,434000000,利比亚,Libya
434020000,2,西山省,AL JABAL AL GHARBI,434000000,利比亚,Libya
434130000,2,苏尔特省,SURT,434000000,利比亚,Libya
434100000,2,纳卢特,NALUT,434000000,利比亚,Libya
434210000,2,班加西,BENGHAZI,434000000,利比亚,Libya
434220000,2,努加特海姆斯省,AN NUQAT AL KHAMS,434000000,利比亚,Libya
434110000,2,塞卜哈,SABHA,434000000,利比亚,Libya
434200000,2,布特南省,AL BUTNAN,434000000,利比亚,Libya
388000000,1,牙买加,Jamaica,388000000,牙买加,Jamaica
388050000,2,圣伊丽莎白区,ST ELIZABETH,388000000,牙买加,Jamaica
388060000,2,圣安德鲁区,ST ANDREW,388000000,牙买加,Jamaica
388070000,2,圣托马斯区,ST THOMAS,388000000,牙买加,Jamaica
388080000,2,圣玛丽区,ST MARY,388000000,牙买加,Jamaica
388090000,2,圣詹姆斯区,ST JAMES,388000000,牙买加,Jamaica
388100000,2,圣凯瑟琳区,ST CATHERINE,388000000,牙买加,Jamaica
388110000,2,特里洛尼区,TRELAWNY,388000000,牙买加,Jamaica
388010000,2,波特兰,Portland Parish,388000000,牙买加,Jamaica
388120000,2,金斯敦,Kingston,388000000,牙买加,Jamaica
388020000,2,克拉伦登区,CLARENDON,388000000,牙买加,Jamaica
388130000,2,威斯特摩兰区,WESTMORELAND,388000000,牙买加,Jamaica
388030000,2,圣安娜区,St. Ann Parish,388000000,牙买加,Jamaica
388140000,2,曼彻斯特,MANCHESTER,388000000,牙买加,Jamaica
388040000,2,汉诺威,HANOVER,388000000,牙买加,Jamaica
850000000,1,维尔京群岛(美),Virgin Islands(U.S.),850000000,维尔京群岛(美),Virgin Islands(U.S.)
850010000,2,圣托马斯区,ST THOMAS,850000000,维尔京群岛(美),Virgin Islands(U.S.)
850020000,2,圣约翰,ST JOHN,850000000,维尔京群岛(美),Virgin Islands(U.S.)
850030000,2,圣克鲁斯岛,Saint Croix,850000000,维尔京群岛(美),Virgin Islands(U.S.)
086000000,1,英属印度洋领地,British Indian Ocean Territory,086000000,英属印度洋领地,British Indian Ocean Territory
086010000,2,英属印度洋领地,British Indian Ocean Territory,086000000,英属印度洋领地,British Indian Ocean Territory
152000000,1,智利,Chile,152000000,智利,Chile
152030000,2,阿里卡和帕里纳科塔大区,ARICA AND PARINACOTA,152000000,智利,Chile
152140000,2,麦哲伦-智利南极大区,MAGALLANES AND ANTARTICA CHILENA,152000000,智利,Chile
152020000,2,塔拉帕卡大区,TARAPACA,152000000,智利,Chile
152130000,2,科金博大区,COQUIMBO,152000000,智利,Chile
152160000,2,纽夫莱大区,Ñuble,152000000,智利,Chile
152050000,2,阿劳卡尼亚大区,ARAUCANIA,152000000,智利,Chile
152150000,2,伊瓦涅斯将军艾森大区,AISEN OF GRAL. C. IBÁÑEZ DEL CAMPO,152000000,智利,Chile
152040000,2,瓦尔帕莱索,VALPARAISO,152000000,智利,Chile
152070000,2,河大区,LOS RIOS,152000000,智利,Chile
152060000,2,阿塔卡马大区,ATACAMA,152000000,智利,Chile
152090000,2,安托法加斯塔,ANTOFAGASTA,152000000,智利,Chile
152080000,2,马乌莱大区,MAULE,152000000,智利,Chile
152100000,2,圣地亚哥首都大区,REGION SANTIAGO METROPOLITAN,152000000,智利,Chile
152010000,2,奥伊金斯将军解放者大区,LIBERTADOR GRAL. BERNARDO O'HIGGINS,152000000,智利,Chile
152120000,2,比奥比奥大区,BIOBIO,152000000,智利,Chile
152110000,2,湖大区,LOS LAGOS,152000000,智利,Chile
031000000,1,阿塞拜疆,Azerbaijan,031000000,阿塞拜疆,Azerbaijan
031010000,2,哈萨克-戈兰博伊区,Gazakh-Goranboy,031000000,阿塞拜疆,Azerbaijan
031100000,2,巴库,Baki,031000000,阿塞拜疆,Azerbaijan
031050000,2,占贾,GANJA,031000000,阿塞拜疆,Azerbaijan
031040000,2,阿布歇隆-库巴,Absheron-Guba,031000000,阿塞拜疆,Azerbaijan
031030000,2,穆罕,Mughan,031000000,阿塞拜疆,Azerbaijan
031020000,2,纳希切万,NAKHCHIVAN,031000000,阿塞拜疆,Azerbaijan
031090000,2,阿兰,Aran,031000000,阿塞拜疆,Azerbaijan
031080000,2,纳戈尔诺 - 卡拉巴赫,Dağlıq Qarabağ,031000000,阿塞拜疆,Azerbaijan
031070000,2,奥贾利-卡拉巴赫,Yukhary Garabagh,031000000,阿塞拜疆,Azerbaijan
031060000,2,舍基-希尔凡,Shaki-Shirvan,031000000,阿塞拜疆,Azerbaijan
652000000,1,圣巴泰勒米(法),Saint Barthelemy(FR.),652000000,圣巴泰勒米(法),Saint Barthelemy(FR.)
652010000,2,圣巴泰勒米,Saint-Barthélemy,652000000,圣巴泰勒米(法),Saint Barthelemy(FR.)
304000000,1,格陵兰(丹),Greenland(DEN.),304000000,格陵兰(丹),Greenland(DEN.)
304010000,2,格陵兰,Greenland,304000000,格陵兰(丹),Greenland(DEN.)
316000000,1,关岛(美),Guam(U.S.),316000000,关岛(美),Guam(U.S.)
316190000,2,塔洛福福,TALOFOFO,316000000,关岛(美),Guam(U.S.)
316080000,2,圣丽塔,SANTA RITA,316000000,关岛(美),Guam(U.S.)
316090000,2,芒芒-图图-麦伊特,MONGMONG TOTO MAITE,316000000,关岛(美),Guam(U.S.)
316130000,2,梅里佐,MERIZO,316000000,关岛(美),Guam(U.S.)
316020000,2,英纳拉汉,INARAJAN,316000000,关岛(美),Guam(U.S.)
316140000,2,阿加特,AGAT,316000000,关岛(美),Guam(U.S.)
316030000,2,塔穆宁,TAMUNING,316000000,关岛(美),Guam(U.S.)
316110000,2,德德多区,DEDEDO,316000000,关岛(美),Guam(U.S.)
316010000,2,乌马塔克,UMATAC,316000000,关岛(美),Guam(U.S.)
316120000,2,巴里加达,BARRIGADA,316000000,关岛(美),Guam(U.S.)
316170000,2,伊戈,YIGO,316000000,关岛(美),Guam(U.S.)
316060000,2,锡纳加纳,SINAJANA,316000000,关岛(美),Guam(U.S.)
316180000,2,查兰帕果-欧达,CHALAN PAGO ORDOT,316000000,关岛(美),Guam(U.S.)
316070000,2,约纳,YONA,316000000,关岛(美),Guam(U.S.)
316150000,2,皮蒂,PITI,316000000,关岛(美),Guam(U.S.)
316040000,2,阿加尼亚,Agana,316000000,关岛(美),Guam(U.S.)
316050000,2,阿桑,ASAN,316000000,关岛(美),Guam(U.S.)
316160000,2,阿加尼亚高地,AGANA HEIGHTS,316000000,关岛(美),Guam(U.S.)
316100000,2,曼吉劳,MANGILAO,316000000,关岛(美),Guam(U.S.)
100000000,1,保加利亚,Bulgaria,100000000,保加利亚,Bulgaria
100250000,2,瓦尔纳,VARNA,100000000,保加利亚,Bulgaria
100030000,2,洛维奇州,LOVECH,100000000,保加利亚,Bulgaria
100260000,2,舒门,SHUMEN,100000000,保加利亚,Bulgaria
100040000,2,加布罗沃,GABROVO,100000000,保加利亚,Bulgaria
100050000,2,旧扎戈拉州,STARA ZAGORA,100000000,保加利亚,Bulgaria
100270000,2,弗拉察,VRATSA,100000000,保加利亚,Bulgaria
100060000,2,扬博尔,YAMBOL,100000000,保加利亚,Bulgaria
100280000,2,大特尔诺沃,VELIKO TARNOVO,100000000,保加利亚,Bulgaria
100210000,2,哈斯科沃州,HASKOVO,100000000,保加利亚,Bulgaria
100220000,2,蒙塔纳州,MONTANA,100000000,保加利亚,Bulgaria
100230000,2,佩尔尼克州,PERNIK,100000000,保加利亚,Bulgaria
100010000,2,布尔加斯,BURGAS,100000000,保加利亚,Bulgaria
100240000,2,斯莫梁州,SMOLYAN,100000000,保加利亚,Bulgaria
100020000,2,布拉戈耶夫格勒,BLAGOEVGRAD,100000000,保加利亚,Bulgaria
100070000,2,丘斯滕迪尔,KYUSTENDIL,100000000,保加利亚,Bulgaria
100080000,2,克尔贾利,KARDZHALI,100000000,保加利亚,Bulgaria
100090000,2,索菲亚,SOFIA,100000000,保加利亚,Bulgaria
100200000,2,斯利文,SLIVEN,100000000,保加利亚,Bulgaria
100140000,2,普列文州,PLEVEN,100000000,保加利亚,Bulgaria
100150000,2,拉兹格勒,RAZGRAD,100000000,保加利亚,Bulgaria
100160000,2,鲁塞,RUSE,100000000,保加利亚,Bulgaria
100170000,2,维丁州,VIDIN,100000000,保加利亚,Bulgaria
100100000,2,特尔戈维什特,TARGOVISHTE,100000000,保加利亚,Bulgaria
100110000,2,帕扎尔吉克,PAZARDZHIK,100000000,保加利亚,Bulgaria
100120000,2,普罗夫迪夫,PLOVDIV,100000000,保加利亚,Bulgaria
100130000,2,多布里奇州,DOBRICH,100000000,保加利亚,Bulgaria
100180000,2,索菲亚市州,SOFIA-CITY,100000000,保加利亚,Bulgaria
100190000,2,锡利斯特拉,SILISTRA,100000000,保加利亚,Bulgaria
776000000,1,汤加,Tonga,776000000,汤加,Tonga
776010000,2,瓦瓦乌群岛,VAVA'U,776000000,汤加,Tonga
776020000,2,纽阿斯群岛,NIUAS,776000000,汤加,Tonga
776030000,2,汤加塔布岛,TONGATAPU,776000000,汤加,Tonga
776040000,2,哈派群岛,HA'APAI,776000000,汤加,Tonga
776050000,2,埃瓦岛,EUA,776000000,汤加,Tonga
408000000,1,朝鲜,D.P.R.KOREA,408000000,朝鲜,D.P.R.KOREA
408200000,2,开城市,Kaesong,408000000,朝鲜,D.P.R.KOREA
408100000,2,咸镜北道,North Hamgyong,408000000,朝鲜,D.P.R.KOREA
408210000,2,黄海南道,South Hwanghae,408000000,朝鲜,D.P.R.KOREA
408110000,2,罗先市,Rason,408000000,朝鲜,D.P.R.KOREA
408220000,2,南浦市,Nampo,408000000,朝鲜,D.P.R.KOREA
408120000,2,慈江道,Chagang,408000000,朝鲜,D.P.R.KOREA
408130000,2,两江道,Ryanggang,408000000,朝鲜,D.P.R.KOREA
408140000,2,平安南道,South Pyongan,408000000,朝鲜,D.P.R.KOREA
408150000,2,平安北道,North Pyongan,408000000,朝鲜,D.P.R.KOREA
408160000,2,平壤,P'yongyang,408000000,朝鲜,D.P.R.KOREA
408170000,2,江原道,Kangwon,408000000,朝鲜,D.P.R.KOREA
408180000,2,咸镜南道,South Hamgyong,408000000,朝鲜,D.P.R.KOREA
408190000,2,黄海北道,North Hwanghae,408000000,朝鲜,D.P.R.KOREA
792000000,1,土耳其,Turkey,792000000,土耳其,Turkey
792460000,2,克勒克卡莱,KIRIKKALE,792000000,土耳其,Turkey
792020000,2,伊斯帕尔塔,ISPARTA,792000000,土耳其,Turkey
792470000,2,马尔丁,MARDIN,792000000,土耳其,Turkey
792030000,2,阿菲永卡拉希萨尔,AFYONKARAHISAR,792000000,土耳其,Turkey
792440000,2,马拉蒂亚,MALATYA,792000000,土耳其,Turkey
792010000,2,阿达纳,ADANA,792000000,土耳其,Turkey
792450000,2,马尼萨,MANISA,792000000,土耳其,Turkey
792060000,2,安卡拉,ANKARA,792000000,土耳其,Turkey
792070000,2,安塔利亚,ANTALYA,792000000,土耳其,Turkey
792480000,2,卡拉比克省,KARABUK,792000000,土耳其,Turkey
792040000,2,阿勒,AGRI,792000000,土耳其,Turkey
792050000,2,阿德亚曼省,ADIYAMAN,792000000,土耳其,Turkey
792490000,2,里泽,RIZE,792000000,土耳其,Turkey
792080000,2,阿尔特温省,ARTVIN,792000000,土耳其,Turkey
792090000,2,艾登省,AYDIN,792000000,土耳其,Turkey
792800000,2,奥斯曼尼耶,OSMANIYE,792000000,土耳其,Turkey
792810000,2,比莱吉克,BILECIK,792000000,土耳其,Turkey
792420000,2,科尼亚,KONYA,792000000,土耳其,Turkey
792430000,2,屈塔希亚,KUTAHYA,792000000,土耳其,Turkey
792400000,2,克尔谢希尔,KIRSEHIR,792000000,土耳其,Turkey
792410000,2,通杰利,Tunceli,792000000,土耳其,Turkey
792130000,2,卡拉曼,KARAMAN,792000000,土耳其,Turkey
792570000,2,巴特曼,BATMAN,792000000,土耳其,Turkey
792140000,2,博卢,BOLU,792000000,土耳其,Turkey
792580000,2,锡瓦斯,SIVAS,792000000,土耳其,Turkey
792550000,2,萨姆松,SAMSUN,792000000,土耳其,Turkey
792110000,2,迪兹杰,DUZCE,792000000,土耳其,Turkey
792560000,2,锡尔特,SIIRT,792000000,土耳其,Turkey
